row_id,row_number,description,title,brand,model,category,condition,sku,upc,quantity,retail_value,notes,base_cost,ideal_price
312,312,"Toriexon Pair of Garage Door Spring 0.250 x 2”x 30” (Pair), 18000 Cycles Garage Spring Door Replacement, Heavy-Duty & Long-Lasting Garage Door Torsion Spring, Upgraded",,Toriexon,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,103.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69519 | LPN: LPNNA664JL7HP,6.45,12.90
313,313,"ALLJOY Leg Massager for Circulation and Pain Relief FSA, Gifts for Men Women Dad Mom, Leg Massager with Heat and Compression, 2 Heat 5 Modes 4 Intensities 4 Extenders",,ALLJOY,,MIXED_BUILDING_AND_INDUSTRIAL,USED_GOOD,,717325178986,1,103.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69302 | LPN: LPNNA6HNH74HN,6.45,12.90
314,314,"Pneumatic Casters 10 Inch 4-Pack, 2 Swivel & 2 Rigid, Heavy Duty Casters 1200 LBS Capacity, Rubber Wheel for Workbench, Cart, Trolley,Wagon and Shelves",,Wbuosz,,MIXED_BUILDING_AND_INDUSTRIAL,USED_GOOD,,762744428976,1,103.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69399 | LPN: LPNNA6NYV4QHT,6.45,12.90
315,315,"Rockrose Window Tint for Home, One Way Privacy Window Film Heat Blocking, Reflective Mirror Glass Window Privacy Film See Out Not in, 99% UV Block – Silver 24in x 100FT",,RockRose,,BUILDING_AND_HARDWARE,USED_GOOD,,810088075278,1,103.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69372 | LPN: LPNNA6L3MHD9H,6.45,12.90
316,316,Depuley 52-Inch Ceiling Fan with Light: Black 3 Blade Outdoor Fans for Patios - Dimmable Indoor Fan with Remote Control Living Room Fandelier Ceiling Fans Ultra Quiet DC Motor Reversible 6 Speed Timer,,Depuley,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,103.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69729 | LPN: LPNNA6CPYW6RT,6.45,12.90
317,317,"Ultrawall Pegboard Wall Organizer, Blue Metal Peg board Panels, Garage Storage System with Hooks and Storage Bins, 59pcs",,Ultrawall,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,103.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69131 | LPN: LPNNA6NMD8PZZ,6.45,12.90
318,318,"KoKo&Yukina 10"" Globe Pendant Light Gold Mid Century Pendant Light Glass Globe Mid Century Modern Light Fixture Brushed Brass Finished with Milk Glass Lampshade for Dining Room Bedroom",,KoKo&Yukina,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,103.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69661 | LPN: LPNNA62TTCCZJ,6.45,12.90
319,319,Depuley 52-Inch Ceiling Fan with Light: Black 3 Blade Outdoor Fans for Patios - Dimmable Indoor Fan with Remote Control Living Room Fandelier Ceiling Fans Ultra Quiet DC Motor Reversible 6 Speed Timer,,Depuley,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,103.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-68868 | LPN: LPNNA6CNKSWMG,6.45,12.90
320,320,"EDISHINE LED Corner Lamp, Set of 2 Minimalist Dimmable Tall Light with Remote, 57.5"" Floor Lamps for Living Room, Bedroom, Home Office, 7 Color Temperature 2700-6000K (Black)",,EDISHINE,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,103.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69745 | LPN: LPNNA6T4FZ5WZ,6.45,12.90
321,321,"MIAOMEIO 16 inch Flush Mount Ceiling Light, 3-Light Close to Ceiling Light Fixtures with Brushed Nickel Finish for Livingroom Bedroom Kitchen Diningroom",,MIAOMEIO,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,103.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69742 | LPN: LPNNA69JJ5RR7,6.45,12.90
322,322,"WILPREP Commercial Hand Sink, NSF Stainless Steel Sink Commercial Utility Sink with Gooseneck Faucet and Strainer, 17x15 Inch Wall Mount Kitchen Sink for Restaurant Bar RV Bathroom Laundry Room",,Wilprep,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,155.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-68868 | LPN: LPNNA6JR3K126,9.67,19.34
323,323,"AIJIASI Bathroom Light Fixtures, 4-Light Brushed Gold Bathroom Vanity Lights Over Mirror, 30.7 Inch Modern Vanity Lighting with Milky White Glass Globe Shade Wall Sconce Lighting Bath",,AIJIASI,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,155.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-68861 | LPN: LPNNA6XJQCF11,9.67,19.34
324,324,putroad Ceiling Fans with Lights and Remote - 62 Inch Black Modern Ceiling Fan with Light for Bedroom Living Room Kitchen Indoor - 6 Speed Reversible DC Motor Timer 3 CCT Dimmable,,putroad,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,154.04,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-68867 | LPN: LPNNA6HKV3TWG,9.55,19.10
325,325,"PKUYIE Canister Vacuum Cleaner, 40Kpa 1600W Cyclon Power Bagless Canister Vacuum Cleaners for Home, 3.7QT Large Dust Cup, Lightweight Vac for Hard Floors, Carpets, Pet Hair,Pink",,PKUYIE,,MIXED_BUILDING_AND_INDUSTRIAL,USED_GOOD,,,1,153.48,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69532 | LPN: LPNNA6J8F2Z7H,9.52,19.04
326,326,"Daunton Hardwired Modern Wall Sconce set of Two with Remote Control, Dimmable LED Wall Sconces Lighting set of 2, Big Size Black Wall Light, LED Wall Lamp for Bedroom Living Room Bathroom 40.5"" Length",,Daunton,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,151.81,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-68867 | LPN: LPNNA6BKVZZRY,9.41,18.82
327,327,"Orsong Bathroom Exhaust Fan with Heater and Light 1800W, 160 CFM, 1.0 Sone Quiet Operation, Bathroom Vent with Heater Quickly Reaches A Comfortable Temperature in Just 1 Minute",,Orsong,,BUILDING_AND_HARDWARE,USED_GOOD,,683770957738,1,151.16,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69532 | LPN: LPNNA6Q8GNVPL,9.37,18.74
328,328,"Orabriz 4-in-1 Bathroom Exhaust Fan with Heater, 1100W/2200W Dual Heating, 220 CFM Ventilation, 6000K 1800LM LED Light, Quiet Bath Fan with Light and Heat, Ceiling Mount, Plug-In or Hardwired",,Orabriz,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,149.28,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-68868 | LPN: LPNNA68DR7V6C,9.26,18.52
329,329,"Luminzone Outdoor Porch Lights Wall Mount, Outdoor Sconce Lighting Waterproof Exterior Porch Light Anti-Rust Aluminum Outside Latern with Water Ripple Glass for House Yard Hallway Doorway Patio",,Luminzone,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,148.19,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69172 | LPN: LPNNA6NHF1SC9,9.19,18.38
330,330,"NLIEOPDA Large Dusk to Dawn Sensor Outdoor Wall Sconce,19.68"" H Vintage Exterior Light Fixture with IP65 Waterproof,Classical European Style Porch Light with Water Glass for Front Door Balcony Porch",,NLIEOPDA,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,147.60,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69399 | LPN: LPNNA6FJJV5T2,9.15,18.30
331,331,"VARIPOWDER Toilet Safety Rails with Non-Slip Handles (520lbs), Upgraded Toilet Safety Frame for Senior, Heavy-Duty Bathroom Support for Standing Aid, Aging in Place Toilet Handles for Elderly",,VARIPOWDER,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,146.95,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69729 | LPN: LPNNA65PRD7B2,9.11,18.22
332,332,"OUBONI 17""×14"" Marbling Vessel Sink with Faucet and Drain Combo Black and Gold Ceramic Bathroom Vessel Sink, Oval Above Counter Bathroom Sinks",,Ouboni,,BUILDING_AND_HARDWARE,USED_GOOD,,732262002859,1,146.87,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69661 | LPN: LPNNA6W29SLX2,9.11,18.22
333,333,"WOWSTAR 12-Pack 2x4ft Drop Ceiling Tiles, Waterproof Glue up Ceiling Panels, Modern Style 3D Wall Panels, Black",,WOWSTAR,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,145.59,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69638 | LPN: LPNNA6FFX1FMN,9.03,18.06
334,334,O'NEELDY Flush Mount Modern Ceiling Light Black Led Modern Light Fixtures Ceiling Mount Lights 4 Rings Led Chandelier Lamp Fixture with Remote for Living Room Kitchen Dining Room Bedroom,,O'NEELDY,,MIXED_BUILDING_AND_INDUSTRIAL,USED_GOOD,,,1,144.48,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69372 | LPN: LPNNA6H2WM5ZZ,8.96,17.92
335,335,"Battery Operated Modern Wall Sconces, Dimmable Wireless Wall Light Set of Two with Remote Control, 3 Color Temperatures, Rechargeable LED Wall Sconce for Bedroom, Living Room, Hallway, 39.3 Inch Black",,KARTOOSH,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,142.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69372 | LPN: LPNNA62MGGBXY,8.87,17.74
336,336,"Small Kitchen Sink,18x18 In Bar Sink Stainless Steel Undermount Small Kitchen Sink Ideal Choice For Small Space Nice As Undermount Prep Sink,RV Kitchen Sink With Bottom Grid,Silicon Mat And Drain Set",,FAUENPEEY,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,142.87,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69399 | LPN: LPNNA62JLQTFW,8.86,17.72
337,337,"DIKAIDA Rustic Flush Mount Ceiling Light Fixtures for Hallway, 8-Light Kitchen Light Fixtures,31"" Industrial Metal Cage Ceiling Light for Farmhouse,Kitchen,Hallway E26 Base(1 Pack)",,DIKAIDA,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,142.09,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69131 | LPN: LPNNA6MZ7QSX1,8.81,17.62
338,338,"DoubleFill 1 Pcs 22 x 36 Inch Entry Door Frame Only Replacement Kit for 1"" Glass (Glass Not Included), 1 Lite Exterior Front Door Window Frame Replacement (Rectangle)",,DoubleFill,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,141.69,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69699 | LPN: LPNNK5DNNKFC6,8.79,17.58
339,339,"Ahaloye Gold Plug in Wall Sconces, 3 Lights Wall Mount Lamp with Rotatable Shade 3000K Warm White Wall Light for Bedroom Living Room Picture Light (Bulb Included)",,Ahaloye,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,139.22,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69131 | LPN: LPNNA623STY31,8.63,17.26
340,340,GUARD SHIELD Heavy Duty Tarp 30x30 Feet Silver/Black Multi Purpose Thick Waterproof Poly Tarp Cover 10mil,,GUARD SHIELD,,BUILDING_AND_HARDWARE,USED_GOOD,,768273316821,1,139.09,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69172 | LPN: LPNNA6Z8HFX21,8.63,17.26
341,341,LVZECHEN 76CM Smart Ceiling Light with Fan DC Motor 6 Gear Reversible Bedroom Ceiling Fan with Lighting LED Dimmable Quiet Modern Living Room Lamp with Fan (Color : Black),,LVZECHEN,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,137.80,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69172 | LPN: LPNNA6F8H9NMF,8.55,17.10
342,342,"Untrammelife Glass Gold Pendant Light 1-Light 9"" Globe Ceiling Lighting Modern Hanging Light Fixture with Hammered Glass Gold Chandelier Adjustable Chain Brushed Brass Finished",,Untrammelife,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,137.79,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69661 | LPN: LPNNA6DFZFB2J,8.54,17.08
343,343,"OYKYOHEI Large Outdoor Wall Sconce 2 Pack, 19"" White Outdoor Light Fixture, Exterior Lighting Fixtures Anti-Rust Porch Lights with Clear Glass for Front Door, Garage",,OYKYOHEI,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,135.84,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69742 | LPN: LPNNA6DYSSG6B,8.42,16.84
344,344,"Ovlaim 52 Inch Wood Ceiling Fan with Light Remote Control, Quiet DC Motor, 3 Blades Indoor Ceiling Fan for Bedroom Living Room, ETL Listed",,Ovlaim,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,135.19,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69644 | LPN: LPNNA6W93SBSN,8.38,16.76
345,345,"Natural Jute Rope 1-1/2 in x 100 Ft - Heavy Duty Thick Hemp Rope, Twisted Hemp Ropes for Crafts, Porch Swings, Tug of War, Nautical Decor, Landscaping & Home DIY Projects",,LZ.MZXU,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,132.48,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69399 | LPN: LPNNA6DG22FWG,8.22,16.44
346,346,"Ganggend Electric Mini-Tank Water Heater 2.5 Gallon 110V 1500W Under Sink Hot Water Heater for Kitchen,RV,Laundry,Food Truck, Wall or Floor Mounted",,Ganggend,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,129.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69172 | LPN: LPNNA68Z8M7BT,8.06,16.12
347,347,Milk Glass Chandelier Farmhouse Rustic Semi Flush Mount Ceiling Lamp Frosted White Globe Pendant Light Mid Century Modern Wood Grain Chandelier Sputnik Ceiling Light (3- Light- Chrome),,UienVee,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,129.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69302 | LPN: LPNNA6FMD7NSH,8.06,16.12
348,348,"VOOJOY 5000W Solar Street Lights Outdoor, 7000K Solar Light Outdoor LED Street Light Dusk to Dawn, LED Wide Angle Lamp with Motion Sensor and Remote Control for Parking Lot, Yard, 3 Pack",,VOOJOY,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,129.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69399 | LPN: LPNNA6YVYPS4D,8.06,16.12
349,349,GreenLighting 12 Pack Classic #1 Solar Power Outdoor Garden Pathway Deck Dock Patio Fence Post Light for 5x5 PVC Posts (White),,GreenLighting,,BUILDING_AND_HARDWARE,USED_GOOD,,819151018648,1,129.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69131 | LPN: LPNNA6SXFLJ3Q,8.06,16.12
350,350,"Aojin Knee Scooter for Adults for FootInjuries, 300lbs Capacity, All Terrain Foldable Knee Scooter Walker with Bag, 13"" Wide Pu Seat, Compact Crutches Alternative (Blue)",,Aojin,,MIXED_BUILDING_AND_INDUSTRIAL,USED_GOOD,,,1,129.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69648 | LPN: LPNNA6RV8VB17,8.06,16.12
351,351,"SHUNLEE 6 Pcs RGB Smart Recessed Lighting for Acoustic Panels, WiFi LED Lights for Acoustic Wall Panels Compatible with Alexa, Self-Adhesive Black Aluminum for Wood Slat Wall (2*40+2*24+2*16 in)",,SHUNLEE,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,129.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69699 | LPN: LPNNA66HGQ5ZJ,8.06,16.12
352,352,"VONLUCE Sputnik Ceiling Light Fixture, 6-Light Modern Sputnik Chandelier with Frosted Glass Shades, ETL Listed Globe Chandelier for Living Room Bedroom Dining Room, Bubble Glass Pendant Light, Gold",,VONLUCE,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,129.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69685 | LPN: LPNNA6SG2W58Q,8.06,16.12
353,353,"JINXNOBI Wall Safe,Hidden Wall Safe,Hidden Eletronic in Wall Safes between the Studs,Wall Mount Safe,H22.8”,W15.4”,Black",,JINXNOBI,,BUILDING_AND_HARDWARE,USED_GOOD,,718519029183,1,129.47,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69172 | LPN: LPNNA6ZL6LF5M,8.03,16.06
354,354,"Keten Tarps Heavy Duty Waterproof 20X30 Feet, Extra Thick 16 Mil, Tear & Fade Resistant, UV Blocking, Outdoor Tarp with Reinforced Grommets for Roof, Camping, Patio, Pool, Boat(Silver/Black)",,Keten,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,128.69,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69532 | LPN: LPNNK5B51MYWT,7.98,15.96
355,355,"TULUCE Modern Bathroom Vanity Lights,3-Lights Wall Sconce Lighting E26 Base Brushed Nickel Industrial Wall Light with Clear Glass Shade Bathroom Light Fixtures for Mirror Bedroom Kitchen Hallway",,TULUCE,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,128.69,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69638 | LPN: LPNNA6PQ5ZDRF,7.98,15.96
356,356,Pangda 23 Pcs 94.49 x 47.24 Inch MDF Board and Wall Batten Panel Kit Premade Wainscoting Panels Ready to Assemble Accent Decorative Wall Molding Kit for DIY Bedroom Living Room Home Decor,,Pangda,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,127.39,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69519 | LPN: LPNNK5HJNHSKS,7.90,15.80
357,357,"KASZOO 24 Pack 20""x20"" Grass Wall Panels - Artificial Boxwood Panels for Greenery Wall Backdrop, Faux Greenery for Indoor Outdoor Decor, Garden Fence, Wedding, Privacy Screen, 66 Sq. Ft. Coverage",,KASZOO,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,126.70,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-68861 | LPN: LPNNA63NJ76KL,7.86,15.72
358,358,FDPBY Modern Bathroom Vanity Light 3-Lights Gold Crystal Bathroom Wall Light Vanity Light Fixtures，20.47-inch Modern Minimalist Design,,FDPBY,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,124.89,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69685 | LPN: LPNNA63WCLWC9,7.74,15.48
359,359,"HVAC Premium 32 x 18 Duct Opening Steel Return Air Filter Grille, for 1-inch Filter, Removable Door, Flat Stamped HVAC Vent Cover Grille, Outer Dimensions 34.5 x 20.5",,HVAC Premium,,BUILDING_AND_HARDWARE,USED_GOOD,,810116313693,1,123.51,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69372 | LPN: LPNNA6568QGNZ,7.66,15.32
360,360,"3D Textured Black and White Abstract Wall Art Decor with Vase, Modern Paintings Artwork for Walls-Minimalist Wall Decor for Living Room Hallway Dining Room Bedroom Office Decoration Aesthetic 24x24 In",,Cuspin,,MIXED_BUILDING_AND_INDUSTRIAL,USED_GOOD,,,1,123.49,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69131 | LPN: LPNNA6H121H6X,7.66,15.32
361,361,"Mecgirn Milk Glass Vanity Lights for Bathroom, 3 Light Brass Bathroom Light Fixtures Over Mirror, Ceramic E26 Sockets Wall Mounted",,Mecgirn,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,116.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69661 | LPN: LPNNA683MT8L6,7.25,14.50
362,362,Zonon 10lb Fire Extinguisher Cabinet Wall & Surface Mount with Glow Fire Extinguisher Sign Sticker Steel Industrial Architectural Wall Box Case for Dry Chemical Extinguishers Indoor Outdoor(White),,Zonon,,MIXED_BUILDING_AND_INDUSTRIAL,USED_GOOD,,,1,116.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-68868 | LPN: LPNNA6LCDSK9V,7.25,14.50
363,363,"Art3d Pre-Cut Wall Molding Set of 6 pcs, Ready-to-Assemble Wainscoting Panels for Interior Wall Décor Living Room Bedroom Accent Wall - Installed with Glue, 3 Top 3 Bottom, Antique Gold",,Art3d,,MIXED_BUILDING_AND_INDUSTRIAL,USED_GOOD,,,1,116.99,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-68861 | LPN: LPNNA6PYRJQT1,7.25,14.50
364,364,"Futurwit Front Door Mat, 60"" x 48"" Heavy Duty Indoor Outdoor Doormat, Non-Slip Welcome Mats for Entryway, Rubber Backing Low Profile Commercial Door Mats",,Futurwit,,MIXED_BUILDING_AND_INDUSTRIAL,USED_GOOD,,,1,115.70,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-68868 | LPN: LPNNK577NQJLV,7.17,14.34
365,365,"Ninehaoou 100 Pcs Plastic Bud Vases in Bulk Clear Small Flowers Vases for Centerpieces Wedding Decorations Home Banquet Formal Dinners Party Table Decor Office Ornaments (1.2 * 5.5inch,Pattern)",,Ninehaoou,,MIXED_BUILDING_AND_INDUSTRIAL,USED_GOOD,,,1,115.69,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69648 | LPN: LPNNA6P2XY5XY,7.17,14.34
366,366,"Art3d Drop Ceiling Tiles 24x24 in Bronze (12-Pack, 48 Sq.ft), 3D Wainscoting Panels Glue Up 2x2",,Art3d,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,114.10,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69745 | LPN: LPNNA69DM8N23,7.08,14.16
367,367,"Keonjinn Small Medicine Cabinet Mirror 14"" x 18"", Assembly Needed, Brushed Nickel Medicine Cabinet with Mirror, Beveled Framed, Stepless Adjustable Shelf, One Shelf Only, Wall-Mounted or Recessed",,Keonjinn,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,111.79,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69699 | LPN: LPNNA6GQY1NY1,6.93,13.86
368,368,"Undermount Concealed Soft Close Drawer Slides 15inch,6 Pairs Full Extension Drawer Glides Runners with Locking Device and Rear Mounting Brackets",,Sinkgo Home,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,111.79,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69742 | LPN: LPNNA6RKTV9M4,6.93,13.86
369,369,Hchunqjor Coastal Large Woven Pendant Light Fixture 17.8 inch One-Light Adjustable Natural Hemp Rope Cage Pendant Lighting for Kitchen Island Dining Room Living Room Farmhouse,,Hchunqjor,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,111.77,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69661 | LPN: LPNNA6ZFWH7GG,6.93,13.86
370,370,"ELYCCUPA 9” Chrome Seeded Glass Pendant Light Modern 1 Light Single Dome Pendent Lighting Fixtures for Kitchen Island Dining Room Hallway, UL Listed",,ELYCCUPA,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,111.14,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69648 | LPN: LPNNA6KPYVVKS,6.89,13.78
371,371,"ELYCCUPA 9” Chrome Seeded Glass Pendant Light Modern 1 Light Single Dome Pendent Lighting Fixtures for Kitchen Island Dining Room Hallway, UL Listed",,ELYCCUPA,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,111.14,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69648 | LPN: LPNNA6F69XX8Z,6.89,13.78
372,372,"Saker Portable Camping Light with Stand 73inch 20000mAh Rechargeable LED Work Lights 3200 Lumen 4000/6500K Emergency Lights for Camping, Garage, Outdoor Work, Power Outages, Fishing LD18",,Saker,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,110.49,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69519 | LPN: LPNNA6XSL9Q2M,6.85,13.70
373,373,"Wesiti 4 Pcs Stainless Steel Stanchion Post 2 Pcs 5 ft Velvet Rope Carpet Ropes and Poles Stanchions and Velvet Ropes Crowd Control Barriers Rope Safety Barriers for Party Theater (Silver, Black)",,Wesiti,,MIXED_BUILDING_AND_INDUSTRIAL,USED_GOOD,,,1,110.49,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69739 | LPN: LPNNA65WDYLGC,6.85,13.70
374,374,"Lichaser RGB Black Smart Recessed Lighting for Acoustic Panel, 6 Pcs WiFi LED Strip Light for Wood Slat Wall Panel Compatible with Alexa, Self-Adhesive Smart LED for Slat Wall (2*24+2*16+2*13 in)",,Lichaser,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,110.49,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69131 | LPN: LPNNA65F9JS1F,6.85,13.70
375,375,6699 Tankless Water Heater Flushing Kit Includes 1/4HP Submersible Sump Pump with Two Adapters & 3 Gallons Pail with Bucket Lid Opener & Two 1/2” Dia X 6’ PVC Hoses with Washers,,6699,,BUILDING_AND_HARDWARE,USED_GOOD,,,1,109.17,Lot: AMZ_3PL_20260409_025 | Pallet: LIQ:3PL:PALLET:LNRM:PAL-69856 | LPN: LPNNA6WH1MM16,6.77,13.54
